date,country,cases,cum_cases,smooth_cases
2022-05-16,Spain,1,2,5
2022-05-17,Spain,2,4,7.857142857142857
2022-05-18,Spain,20,24,8.285714285714286
2022-05-19,Spain,11,35,8.428571428571429
2022-05-20,Spain,21,56,10
2022-05-21,Spain,3,59,11.285714285714286
2022-05-22,Spain,1,60,10.142857142857142
2022-05-23,Spain,12,72,10.857142857142858
2022-05-24,Spain,11,83,11
2022-05-25,Spain,12,95,11.428571428571429
2022-05-26,Spain,16,111,12.428571428571429
2022-05-27,Spain,22,133,14.428571428571429
2022-05-28,Spain,6,139,15.285714285714286
2022-05-29,Spain,8,147,16.571428571428573
2022-05-30,Spain,26,173,18.142857142857142
2022-05-31,Spain,17,190,19
2022-06-01,Spain,21,211,19.571428571428573
2022-06-02,Spain,27,238,18.857142857142858
2022-06-03,Spain,28,266,19.142857142857142
2022-06-04,Spain,10,276,23.142857142857142
2022-06-05,Spain,3,279,23.714285714285715
2022-06-06,Spain,28,307,25.571428571428573
2022-06-07,Spain,45,352,27.285714285714285
2022-06-08,Spain,25,377,26.857142857142858
2022-06-09,Spain,40,417,27
2022-06-10,Spain,40,457,31.714285714285715
2022-06-11,Spain,7,464,31.714285714285715
2022-06-12,Spain,4,468,38.57142857142857
2022-06-13,Spain,61,529,39.714285714285715
2022-06-14,Spain,45,574,43.857142857142854
2022-06-15,Spain,73,647,45.714285714285715
2022-06-16,Spain,48,695,47.57142857142857
2022-06-17,Spain,69,764,52.57142857142857
2022-06-18,Spain,20,784,59
2022-06-19,Spain,17,801,58.285714285714285
2022-06-20,Spain,96,897,65.14285714285714
2022-06-21,Spain,90,987,64.57142857142857
2022-06-22,Spain,68,1055,62.57142857142857
2022-06-23,Spain,96,1151,62.857142857142854
2022-06-24,Spain,65,1216,64
2022-06-25,Spain,6,1222,64.71428571428571
2022-06-26,Spain,19,1241,65.57142857142857
2022-06-27,Spain,104,1345,67.14285714285714
2022-06-28,Spain,95,1440,76.85714285714286
2022-06-29,Spain,74,1514,78.14285714285714
2022-06-30,Spain,107,1621,79.28571428571429
2022-07-01,Spain,133,1754,86.42857142857143
2022-07-02,Spain,15,1769,88.28571428571429
2022-07-03,Spain,27,1796,93.14285714285714
2022-07-04,Spain,154,1950,104.42857142857143
2022-07-05,Spain,108,2058,99.42857142857143
2022-07-06,Spain,108,2166,100.42857142857143
2022-07-07,Spain,186,2352,100.14285714285714
2022-07-08,Spain,98,2450,103.42857142857143
2022-07-09,Spain,22,2472,111.42857142857143
2022-07-10,Spain,25,2497,125.57142857142857
2022-07-11,Spain,177,2674,115.57142857142857
2022-07-12,Spain,164,2838,121.14285714285714
2022-07-13,Spain,207,3045,124.57142857142857
2022-07-14,Spain,116,3161,123.42857142857143
2022-07-15,Spain,137,3298,120.57142857142857
2022-07-16,Spain,46,3344,119.85714285714286
2022-07-17,Spain,17,3361,110.57142857142857
2022-07-18,Spain,157,3518,113.57142857142857
2022-07-19,Spain,159,3677,119.42857142857143
2022-07-20,Spain,142,3819,117
2022-07-21,Spain,137,3956,117.28571428571429
2022-07-22,Spain,178,4134,111.85714285714286
2022-07-23,Spain,29,4163,113.85714285714286
2022-07-24,Spain,19,4182,116.57142857142857
2022-07-25,Spain,119,4301,117.14285714285714
2022-07-26,Spain,173,4474,107.85714285714286
2022-07-27,Spain,161,4635,106
2022-07-28,Spain,141,4776,106.85714285714286
2022-07-29,Spain,113,4889,110.71428571428571
2022-07-30,Spain,16,4905,108.71428571428571
2022-07-31,Spain,25,4930,105.71428571428571
2022-08-01,Spain,146,5076,103.71428571428571
2022-08-02,Spain,159,5235,105.85714285714286
2022-08-03,Spain,140,5375,105.85714285714286
2022-08-04,Spain,127,5502,104.57142857142857
2022-08-05,Spain,128,5630,103
2022-08-06,Spain,16,5646,93
2022-08-07,Spain,16,5662,85.57142857142857
2022-08-08,Spain,135,5797,78.42857142857143
2022-08-09,Spain,89,5886,68.85714285714286
2022-08-10,Spain,88,5974,69.28571428571429
2022-08-11,Spain,77,6051,69
2022-08-12,Spain,61,6112,51.857142857142854
2022-08-13,Spain,19,6131,53.714285714285715
2022-08-14,Spain,14,6145,52.42857142857143
2022-08-15,Spain,15,6160,52.42857142857143
2022-08-16,Spain,102,6262,52.57142857142857
2022-08-17,Spain,79,6341,51
2022-08-18,Spain,77,6418,50.42857142857143
2022-08-19,Spain,62,6480,57
2022-08-20,Spain,8,6488,51.857142857142854
2022-08-21,Spain,10,6498,47.857142857142854
2022-08-22,Spain,61,6559,43.285714285714285
2022-08-23,Spain,66,6625,39.714285714285715
2022-08-24,Spain,51,6676,39.57142857142857
2022-08-25,Spain,45,6721,39.57142857142857
2022-08-26,Spain,37,6758,37.285714285714285
2022-08-27,Spain,7,6765,34.57142857142857
2022-08-28,Spain,10,6775,33.42857142857143
2022-08-29,Spain,45,6820,31.142857142857142
2022-08-30,Spain,47,6867,29.714285714285715
2022-08-31,Spain,43,6910,29.857142857142858
2022-09-01,Spain,29,6939,29.285714285714285
2022-09-02,Spain,27,6966,27.142857142857142
2022-09-03,Spain,8,6974,25.285714285714285
2022-09-04,Spain,6,6980,24.714285714285715
2022-09-05,Spain,30,7010,23.857142857142858
2022-09-06,Spain,34,7044,22.571428571428573
2022-09-07,Spain,39,7083,22.714285714285715
2022-09-08,Spain,23,7106,22.428571428571427
2022-09-09,Spain,18,7124,22
2022-09-10,Spain,9,7133,21
2022-09-11,Spain,4,7137,19
2022-09-12,Spain,27,7164,19
2022-09-13,Spain,27,7191,18.857142857142858
2022-09-14,Spain,25,7216,18
2022-09-15,Spain,23,7239,17.857142857142858
2022-09-16,Spain,17,7256,15.142857142857142
2022-09-17,Spain,3,7259,14.285714285714286
2022-09-18,Spain,3,7262,12.142857142857142
2022-09-19,Spain,8,7270,10.857142857142858
2022-09-20,Spain,21,7291,9.857142857142858
2022-09-21,Spain,10,7301,9.714285714285714
2022-09-22,Spain,14,7315,9.714285714285714
2022-09-23,Spain,10,7325,9.857142857142858
2022-09-24,Spain,2,7327,7.571428571428571
2022-09-25,Spain,3,7330,7.428571428571429
2022-09-26,Spain,9,7339,6.714285714285714
2022-09-27,Spain,5,7344,6.571428571428571
2022-09-28,Spain,9,7353,6.571428571428571
2022-09-29,Spain,9,7362,6.142857142857143
2022-09-30,Spain,9,7371,5.714285714285714
2022-10-01,Spain,2,7373,6
2022-10-02,Spain,0,7373,5.571428571428571
2022-10-03,Spain,6,7379,5.571428571428571
2022-10-04,Spain,7,7386,5.571428571428571
2022-10-05,Spain,6,7392,5.428571428571429
2022-10-06,Spain,9,7401,5.714285714285714
2022-10-07,Spain,9,7410,5.714285714285714
2022-10-08,Spain,1,7411,5.714285714285714
2022-10-09,Spain,2,7413,4.857142857142857
2022-10-10,Spain,6,7419,4.571428571428571
2022-10-11,Spain,7,7426,3.5714285714285716
2022-10-12,Spain,0,7426,3.7142857142857144
2022-10-13,Spain,7,7433,4
2022-10-14,Spain,2,7435,3.5714285714285716
2022-10-16,Spain,2,7437,2.7142857142857144
2022-10-17,Spain,4,7441,3.7142857142857144
2022-10-18,Spain,3,7444,2.857142857142857
2022-10-19,Spain,1,7445,2.5714285714285716
2022-10-20,Spain,7,7452,2.4285714285714284
2022-10-21,Spain,1,7453,2.2857142857142856
2022-10-23,Spain,0,7453,1.8571428571428572
2022-10-24,Spain,1,7454,2
2022-10-25,Spain,3,7457,1.1428571428571428
2022-10-26,Spain,0,7457,1.4285714285714286
2022-10-27,Spain,2,7459,1.4285714285714286
2022-10-28,Spain,1,7460,1.8571428571428572
2022-10-31,Spain,3,7463,1.7142857142857142
2022-11-01,Spain,0,7463,1.7142857142857142
2022-11-02,Spain,4,7467,1.8571428571428572
2022-11-03,Spain,2,7469,2.142857142857143
2022-11-04,Spain,0,7469,2.142857142857143
2022-11-07,Spain,3,7472,2.2857142857142856
2022-11-08,Spain,3,7475,2.142857142857143
2022-11-09,Spain,3,7478,2.142857142857143
2022-11-10,Spain,1,7479,2.4285714285714284
2022-11-11,Spain,3,7482,2.2857142857142856
2022-11-14,Spain,2,7484,2
2022-11-15,Spain,2,7486,1.5714285714285714
2022-11-16,Spain,2,7488,1.5714285714285714
2022-11-17,Spain,1,7489,1.1428571428571428
2022-11-18,Spain,0,7489,1.1428571428571428
2022-11-21,Spain,1,7490,1
2022-11-22,Spain,0,7490,0.8571428571428571
2022-11-23,Spain,2,7492,0.7142857142857143
2022-11-24,Spain,1,7493,0.8571428571428571
2022-11-25,Spain,1,7494,0.7142857142857143
2022-11-26,Spain,0,7494,0.7142857142857143
2022-11-28,Spain,1,7495,0.5714285714285714
2022-11-29,Spain,0,7495,0.42857142857142855
2022-11-30,Spain,0,7495,0.2857142857142857
2022-12-01,Spain,1,7496,0.5714285714285714
2022-12-02,Spain,0,7496,0.42857142857142855
2022-12-04,Spain,0,7496,0.5714285714285714
2022-12-05,Spain,2,7498,0.5714285714285714
2022-12-06,Spain,0,7498,0.42857142857142855
2022-12-07,Spain,1,7499,0.42857142857142855
2022-12-08,Spain,0,7499,0.42857142857142855
2022-12-09,Spain,0,7499,0.42857142857142855
2022-12-12,Spain,0,7499,0.5714285714285714
2022-12-13,Spain,0,7499,0.42857142857142855
2022-12-14,Spain,2,7501,0.5714285714285714
2022-12-15,Spain,1,7502,0.8571428571428571
2022-12-16,Spain,0,7502,1.1428571428571428
2022-12-19,Spain,1,7503,1.2857142857142858
2022-12-20,Spain,2,7505,1.1428571428571428
2022-12-21,Spain,2,7507,1
2022-12-22,Spain,1,7508,1.1428571428571428
2022-12-27,Spain,1,7509,1
2022-12-28,Spain,0,7509,0.7142857142857143
2022-12-29,Spain,1,7510,0.42857142857142855
2022-12-30,Spain,0,7510,0.42857142857142855
2022-12-31,Spain,0,7510,0.42857142857142855
2023-01-02,Spain,0,7510,0.42857142857142855
2023-01-05,Spain,1,7511,0.2857142857142857
2023-01-06,Spain,1,7512,0.5714285714285714
2023-01-09,Spain,0,7512,0.7142857142857143
2023-01-10,Spain,0,7512,0.7142857142857143
2023-01-11,Spain,2,7514,0.7142857142857143
2023-01-12,Spain,1,7515,0.5714285714285714
2023-01-13,Spain,0,7515,0.8571428571428571
2023-01-16,Spain,1,7516,1.1428571428571428
2023-01-17,Spain,0,7516,1
2023-01-18,Spain,2,7518,0.8571428571428571
2023-01-19,Spain,2,7520,1
2023-01-20,Spain,1,7521,0.8571428571428571
2023-01-21,Spain,0,7521,1
2023-01-23,Spain,1,7522,0.7142857142857143
2023-01-24,Spain,0,7522,0.42857142857142855
2023-01-25,Spain,1,7523,0.5714285714285714
2023-01-26,Spain,0,7523,0.8571428571428571
2023-01-27,Spain,0,7523,1.1428571428571428
2023-01-30,Spain,2,7525,1.4285714285714286
2023-01-31,Spain,2,7527,1.5714285714285714
2023-02-01,Spain,3,7530,1.7142857142857142
2023-02-02,Spain,2,7532,2
2023-02-03,Spain,2,7534,1.7142857142857142
2023-02-07,Spain,1,7535,1.5714285714285714
2023-02-08,Spain,2,7537,NA
2023-02-10,Spain,0,7537,NA
2023-02-13,Spain,1,7538,NA
2022-04-22,Sweden,0,0,NA
2022-04-29,Sweden,0,0,NA
2022-05-01,Sweden,0,0,NA
2022-05-04,Sweden,0,0,0
2022-05-05,Sweden,0,0,0
2022-05-07,Sweden,0,0,0
2022-05-08,Sweden,0,0,0
2022-05-09,Sweden,0,0,0
2022-05-10,Sweden,0,0,0
2022-05-11,Sweden,0,0,0
2022-05-12,Sweden,0,0,0
2022-05-13,Sweden,0,0,0
2022-05-14,Sweden,0,0,0
2022-05-15,Sweden,0,0,0
2022-05-16,Sweden,0,0,0
2022-05-17,Sweden,0,0,0
2022-05-18,Sweden,0,0,0
2022-05-19,Sweden,0,0,0
2022-05-20,Sweden,0,0,0
2022-05-21,Sweden,0,0,0.14285714285714285
2022-05-22,Sweden,0,0,0.14285714285714285
2022-05-23,Sweden,0,0,0.14285714285714285
2022-05-24,Sweden,1,1,0.14285714285714285
2022-05-25,Sweden,0,1,0.14285714285714285
2022-05-26,Sweden,0,1,0.14285714285714285
2022-05-27,Sweden,0,1,0.14285714285714285
2022-05-28,Sweden,0,1,0.14285714285714285
2022-05-29,Sweden,0,1,0.2857142857142857
2022-05-30,Sweden,0,1,0.42857142857142855
2022-05-31,Sweden,1,2,0.42857142857142855
2022-06-01,Sweden,1,3,0.42857142857142855
2022-06-02,Sweden,1,4,0.42857142857142855
2022-06-03,Sweden,0,4,0.5714285714285714
2022-06-04,Sweden,0,4,0.42857142857142855
2022-06-05,Sweden,0,4,0.42857142857142855
2022-06-06,Sweden,1,5,0.2857142857142857
2022-06-07,Sweden,0,5,0.5714285714285714
2022-06-08,Sweden,1,6,0.7142857142857143
2022-06-09,Sweden,0,6,0.7142857142857143
2022-06-10,Sweden,2,8,0.5714285714285714
2022-06-11,Sweden,1,9,0.7142857142857143
2022-06-12,Sweden,0,9,0.7142857142857143
2022-06-13,Sweden,0,9,0.7142857142857143
2022-06-14,Sweden,1,10,0.7142857142857143
2022-06-15,Sweden,1,11,0.5714285714285714
2022-06-16,Sweden,0,11,0.5714285714285714
2022-06-17,Sweden,2,13,0.5714285714285714
2022-06-18,Sweden,0,13,0.42857142857142855
2022-06-19,Sweden,0,13,0.7142857142857143
2022-06-20,Sweden,0,13,1
2022-06-21,Sweden,0,13,0.8571428571428571
2022-06-22,Sweden,3,16,0.8571428571428571
2022-06-23,Sweden,2,18,0.8571428571428571
2022-06-24,Sweden,1,19,1
2022-06-25,Sweden,0,19,1.2857142857142858
2022-06-26,Sweden,0,19,1.5714285714285714
2022-06-27,Sweden,1,20,1.4285714285714286
2022-06-28,Sweden,2,22,1.7142857142857142
2022-06-29,Sweden,5,27,1.7142857142857142
2022-06-30,Sweden,1,28,1.7142857142857142
2022-07-01,Sweden,3,31,2
2022-07-02,Sweden,0,31,1.7142857142857142
2022-07-03,Sweden,0,31,1.8571428571428572
2022-07-04,Sweden,3,34,2.7142857142857144
2022-07-05,Sweden,0,34,2.5714285714285716
2022-07-06,Sweden,6,40,2.5714285714285716
2022-07-07,Sweden,7,47,2.5714285714285716
2022-07-08,Sweden,2,49,2.5714285714285716
2022-07-09,Sweden,0,49,2.7142857142857144
2022-07-10,Sweden,0,49,2.5714285714285716
2022-07-11,Sweden,3,52,2.2857142857142856
2022-07-12,Sweden,1,53,2.5714285714285716
2022-07-13,Sweden,5,58,2.5714285714285716
2022-07-14,Sweden,5,63,2.5714285714285716
2022-07-15,Sweden,4,67,2.7142857142857144
2022-07-16,Sweden,0,67,2.857142857142857
2022-07-17,Sweden,0,67,2.7142857142857144
2022-07-18,Sweden,4,71,2.2857142857142856
2022-07-19,Sweden,2,73,1.8571428571428572
2022-07-20,Sweden,4,77,1.8571428571428572
2022-07-21,Sweden,2,79,1.8571428571428572
2022-07-22,Sweden,1,80,1.4285714285714286
2022-07-23,Sweden,0,80,1.7142857142857142
2022-07-24,Sweden,0,80,1.2857142857142858
